M,Only host,Only host + svm,svm + gpu,only gpu
632,0.000000,0.000000,12.871094,11.871094
633,0.000000,0.000000,14.273438,13.652344
634,0.000000,0.000000,14.386719,12.357422
635,0.000000,0.000000,12.724609,12.443359
636,0.000000,0.000000,13.253906,12.101563
637,0.000000,0.000000,13.142578,13.199219
638,0.000000,0.000000,13.210938,12.140625
639,0.000000,0.000000,13.371094,12.031250
640,0.000000,0.000000,12.962891,12.263672
641,0.000000,0.000000,13.371094,12.109375
642,0.000000,0.000000,13.871094,13.119141
643,0.000000,0.000000,13.738281,12.802734
644,0.000000,0.000000,14.142578,13.083984
645,0.000000,0.000000,13.607422,12.294922
646,0.000000,0.000000,14.068359,12.929688
647,0.000000,0.000000,13.679688,12.757813
648,0.000000,0.000000,13.091797,12.236328
649,0.000000,0.000000,13.310547,12.521484
650,0.000000,0.000000,13.136719,12.832031
651,0.000000,0.000000,13.984375,12.714844
652,0.000000,0.000000,13.677734,13.398438
653,0.000000,0.000000,13.451172,13.261719
654,0.000000,0.000000,13.615234,12.708984
655,0.000000,0.000000,13.675781,12.632813
656,0.000000,0.000000,14.097656,12.316406
657,0.000000,0.000000,13.902344,12.687500
658,0.000000,0.000000,13.628906,13.177734
659,0.000000,0.000000,14.359375,12.703125
660,0.000000,0.000000,14.630859,14.230469
661,0.000000,0.000000,14.585938,13.001953
662,0.000000,0.000000,14.445313,13.496094
663,0.000000,0.000000,14.255859,12.787109
664,0.000000,0.000000,13.755859,12.636719
665,0.000000,0.000000,14.207031,12.880859
666,0.000000,0.000000,14.298828,12.816406
667,0.000000,0.000000,14.107422,12.835938
668,0.000000,0.000000,14.646484,13.408203
669,0.000000,0.000000,14.357422,13.285156
670,0.000000,0.000000,14.658203,13.609375
671,0.000000,0.000000,15.439453,13.203125
672,0.000000,0.000000,14.003906,12.773438
673,0.000000,0.000000,13.714844,12.992188
674,0.000000,0.000000,14.292969,12.982422
675,0.000000,0.000000,14.593750,13.132813
676,0.000000,0.000000,14.339844,13.121094
677,0.000000,0.000000,14.183594,13.412109
678,0.000000,0.000000,15.318359,13.449219
679,0.000000,0.000000,14.095703,13.390625
680,0.000000,0.000000,17.486328,15.021484
681,0.000000,0.000000,14.480469,14.154297
682,0.000000,0.000000,15.203125,13.570313
683,0.000000,0.000000,14.474609,13.773438
684,0.000000,0.000000,14.558594,14.203125
685,0.000000,0.000000,14.355469,13.498047
686,0.000000,0.000000,14.275391,13.759766
687,0.000000,0.000000,14.658203,13.646484
688,0.000000,0.000000,14.294922,13.435547
689,0.000000,0.000000,16.476563,15.625000
690,0.000000,0.000000,14.798828,14.226563
691,0.000000,0.000000,14.626953,13.527344
692,0.000000,0.000000,15.041016,13.955078
693,0.000000,0.000000,15.349609,14.236328
694,0.000000,0.000000,15.525391,15.236328
695,0.000000,0.000000,15.261719,14.072266
696,0.000000,0.000000,14.880859,14.451172
697,0.000000,0.000000,17.410156,14.732422
698,0.000000,0.000000,16.015625,17.046875
699,0.000000,0.000000,19.656250,16.781250
700,0.000000,0.000000,19.263672,15.871094
701,0.000000,0.000000,16.775391,14.351563
702,0.000000,0.000000,15.968750,15.039063
703,0.000000,0.000000,17.921875,19.255859
704,0.000000,0.000000,20.841797,22.957031
705,0.000000,0.000000,18.335938,17.707031
706,0.000000,0.000000,23.611328,17.818359
707,0.000000,0.000000,16.785156,16.000000
708,0.000000,0.000000,17.812500,15.611328
709,0.000000,0.000000,17.972656,16.042969
710,0.000000,0.000000,17.259766,15.619141
711,0.000000,0.000000,16.892578,15.882813
712,0.000000,0.000000,17.095703,15.693359
713,0.000000,0.000000,17.945313,16.320313
714,0.000000,0.000000,17.501953,18.134766
715,0.000000,0.000000,17.740234,19.115234
716,0.000000,0.000000,20.671875,20.025391
717,0.000000,0.000000,18.257813,16.460938
718,0.000000,0.000000,18.644531,17.925781
719,0.000000,0.000000,18.060547,17.773438
720,0.000000,0.000000,17.759766,18.244141
721,0.000000,0.000000,22.148438,18.066406
722,0.000000,0.000000,18.191406,16.458984
723,0.000000,0.000000,17.066406,17.099609
724,0.000000,0.000000,18.390625,18.011719
725,0.000000,0.000000,18.326172,17.431641
726,0.000000,0.000000,21.091797,18.748047
727,0.000000,0.000000,18.322266,16.300781
728,0.000000,0.000000,17.675781,15.914063
729,0.000000,0.000000,17.794922,16.023438
730,0.000000,0.000000,18.312500,17.111328
731,0.000000,0.000000,18.939453,22.314453
732,0.000000,0.000000,28.486328,20.226563
733,0.000000,0.000000,22.132813,18.785156
734,0.000000,0.000000,17.720703,15.978516
735,0.000000,0.000000,18.167969,16.748047
736,0.000000,0.000000,17.531250,16.097656
737,0.000000,0.000000,17.710938,16.859375
738,0.000000,0.000000,18.273438,16.416016
739,0.000000,0.000000,17.240234,16.316406
740,0.000000,0.000000,17.953125,16.634766
741,0.000000,0.000000,18.269531,16.634766
742,0.000000,0.000000,17.832031,16.455078
743,0.000000,0.000000,17.652344,16.244141
744,0.000000,0.000000,17.503906,17.244141
745,0.000000,0.000000,19.382813,15.902344
746,0.000000,0.000000,17.244141,16.152344
747,0.000000,0.000000,18.126953,16.787109
748,0.000000,0.000000,18.687500,16.970703
749,0.000000,0.000000,18.242188,16.664063
750,0.000000,0.000000,17.671875,16.478516
751,0.000000,0.000000,17.742188,16.697266
752,0.000000,0.000000,18.041016,17.580078
753,0.000000,0.000000,20.455078,16.216797
754,0.000000,0.000000,17.246094,16.246094
755,0.000000,0.000000,17.525391,16.603516
756,0.000000,0.000000,17.132813,16.212891
757,0.000000,0.000000,17.712891,16.210938
758,0.000000,0.000000,17.849609,16.167969
759,0.000000,0.000000,17.775391,16.080078
760,0.000000,0.000000,18.085938,16.378906
761,0.000000,0.000000,18.943359,17.369141
762,0.000000,0.000000,18.955078,16.302734
763,0.000000,0.000000,17.550781,16.410156
764,0.000000,0.000000,17.144531,16.531250
765,0.000000,0.000000,17.484375,17.060547
766,0.000000,0.000000,17.960938,18.019531
767,0.000000,0.000000,18.433594,16.353516
768,0.000000,0.000000,17.451172,16.958984
769,0.000000,0.000000,18.228516,17.953125
770,0.000000,0.000000,18.583984,16.933594
771,0.000000,0.000000,17.912109,16.472656
772,0.000000,0.000000,17.949219,17.175781
773,0.000000,0.000000,17.830078,17.546875
774,0.000000,0.000000,18.498047,17.990234
775,0.000000,0.000000,17.910156,16.650391
776,0.000000,0.000000,17.419922,16.722656
777,0.000000,0.000000,17.593750,16.669922
778,0.000000,0.000000,17.908203,18.388672
779,0.000000,0.000000,19.757813,16.886719
780,0.000000,0.000000,18.730469,17.160156
781,0.000000,0.000000,18.937500,17.371094
782,0.000000,0.000000,18.216797,16.318359
783,0.000000,0.000000,18.167969,16.855469
784,0.000000,0.000000,18.259766,16.785156
785,0.000000,0.000000,18.791016,17.728516
786,0.000000,0.000000,19.080078,18.041016
787,0.000000,0.000000,19.576172,18.113281
788,0.000000,0.000000,19.054688,17.158203
789,0.000000,0.000000,19.644531,17.839844
790,0.000000,0.000000,19.390625,17.884766
791,0.000000,0.000000,18.611328,17.421875
792,0.000000,0.000000,19.392578,17.876953
793,0.000000,0.000000,18.898438,17.476563
794,0.000000,0.000000,18.322266,17.179688
795,0.000000,0.000000,18.550781,17.291016
796,0.000000,0.000000,18.826172,18.187500
797,0.000000,0.000000,18.625000,17.892578
798,0.000000,0.000000,19.035156,17.871094
799,0.000000,0.000000,18.738281,17.558594
800,0.000000,0.000000,18.800781,17.328125
801,0.000000,0.000000,18.861328,17.925781
802,0.000000,0.000000,18.640625,19.181641
803,0.000000,0.000000,18.880859,18.554688
804,0.000000,0.000000,18.871094,18.919922
805,0.000000,0.000000,19.394531,18.203125
806,0.000000,0.000000,19.777344,18.187500
807,0.000000,0.000000,20.003906,18.304688
808,0.000000,0.000000,19.671875,19.277344
809,0.000000,0.000000,20.947266,18.582031
810,0.000000,0.000000,19.986328,18.470703
811,0.000000,0.000000,20.380859,18.160156
812,0.000000,0.000000,20.023438,18.361328
813,0.000000,0.000000,19.636719,18.980469
814,0.000000,0.000000,19.783203,18.705078
815,0.000000,0.000000,21.470703,18.529297
816,0.000000,0.000000,20.578125,19.568359
817,0.000000,0.000000,19.855469,18.611328
818,0.000000,0.000000,20.054688,18.353516
819,0.000000,0.000000,19.523438,18.820313
820,0.000000,0.000000,19.605469,18.935547
821,0.000000,0.000000,19.720703,19.103516
822,0.000000,0.000000,19.501953,19.457031
823,0.000000,0.000000,20.208984,19.347656
824,0.000000,0.000000,19.802734,18.503906
825,0.000000,0.000000,19.796875,20.070313
826,0.000000,0.000000,20.330078,20.023438
827,0.000000,0.000000,20.189453,18.873047
828,0.000000,0.000000,20.189453,19.085938
829,0.000000,0.000000,20.759766,18.496094
830,0.000000,0.000000,20.214844,19.150391
831,0.000000,0.000000,19.808594,18.550781
832,0.000000,0.000000,20.964844,19.019531
833,0.000000,0.000000,20.580078,23.404297
834,0.000000,0.000000,21.511719,18.958984
835,0.000000,0.000000,20.648438,19.101563
836,0.000000,0.000000,20.937500,19.207031
837,0.000000,0.000000,21.103516,19.472656
838,0.000000,0.000000,21.519531,20.281250
839,0.000000,0.000000,21.054688,20.751953
840,0.000000,0.000000,20.986328,19.046875
841,0.000000,0.000000,20.939453,20.882813
842,0.000000,0.000000,21.427734,20.046875
843,0.000000,0.000000,20.810547,20.283203
844,0.000000,0.000000,21.787109,20.824219
845,0.000000,0.000000,21.095703,19.820313
846,0.000000,0.000000,21.279297,19.738281
847,0.000000,0.000000,20.748047,19.660156
848,0.000000,0.000000,21.478516,20.011719
849,0.000000,0.000000,20.990234,20.177734
850,0.000000,0.000000,20.878906,19.902344
851,0.000000,0.000000,21.425781,19.292969
852,0.000000,0.000000,20.988281,20.244141
853,0.000000,0.000000,21.671875,19.978516
854,0.000000,0.000000,21.652344,19.679688
855,0.000000,0.000000,22.085938,20.439453
856,0.000000,0.000000,21.505859,20.208984
857,0.000000,0.000000,21.630859,19.777344
858,0.000000,0.000000,22.099609,21.171875
859,0.000000,0.000000,22.199219,20.718750
860,0.000000,0.000000,22.039063,21.474609
861,0.000000,0.000000,22.160156,20.519531
862,0.000000,0.000000,22.509766,20.642578
863,0.000000,0.000000,22.130859,20.755859
864,0.000000,0.000000,22.765625,21.451172
865,0.000000,0.000000,25.451172,22.525391
866,0.000000,0.000000,22.250000,31.658203
867,0.000000,0.000000,21.695313,20.480469
868,0.000000,0.000000,22.187500,21.125000
869,0.000000,0.000000,21.876953,20.228516
870,0.000000,0.000000,22.035156,20.904297
871,0.000000,0.000000,21.826172,20.998047
872,0.000000,0.000000,21.541016,20.552734
873,0.000000,0.000000,21.664063,20.386719
874,0.000000,0.000000,22.039063,21.300781
875,0.000000,0.000000,21.873047,21.748047
876,0.000000,0.000000,23.212891,20.777344
877,0.000000,0.000000,22.140625,21.390625
878,0.000000,0.000000,22.171875,21.373047
879,0.000000,0.000000,23.207031,21.347656
880,0.000000,0.000000,23.185547,22.615234
881,0.000000,0.000000,23.166016,22.195313
882,0.000000,0.000000,23.429688,21.601563
883,0.000000,0.000000,24.406250,21.625000
884,0.000000,0.000000,23.771484,21.873047
885,0.000000,0.000000,24.169922,21.855469
886,0.000000,0.000000,24.068359,21.609375
887,0.000000,0.000000,24.130859,22.816406
888,0.000000,0.000000,24.001953,21.783203
889,0.000000,0.000000,22.894531,22.169922
890,0.000000,0.000000,23.638672,22.132813
891,0.000000,0.000000,23.833984,21.367188
892,0.000000,0.000000,22.730469,21.890625
893,0.000000,0.000000,24.884766,25.753906
894,0.000000,0.000000,22.730469,21.773438
895,0.000000,0.000000,23.521484,22.230469
896,0.000000,0.000000,23.359375,23.281250
897,0.000000,0.000000,23.552734,22.443359
898,0.000000,0.000000,23.123047,21.927734
899,0.000000,0.000000,23.519531,22.369141
900,0.000000,0.000000,24.126953,22.091797
901,0.000000,0.000000,24.134766,22.673828
902,0.000000,0.000000,24.376953,22.552734
903,0.000000,0.000000,24.201172,22.496094
904,0.000000,0.000000,24.691406,21.957031
905,0.000000,0.000000,24.623047,22.169922
906,0.000000,0.000000,24.220703,22.535156
907,0.000000,0.000000,24.398438,22.076172
908,0.000000,0.000000,24.275391,22.486328
909,0.000000,0.000000,27.792969,23.398438
910,0.000000,0.000000,24.308594,22.468750
911,0.000000,0.000000,25.355469,23.072266
912,0.000000,0.000000,24.324219,22.486328
913,0.000000,0.000000,24.320313,22.609375
914,0.000000,0.000000,24.119141,23.886719
915,0.000000,0.000000,24.179688,23.550781
916,0.000000,0.000000,24.238281,22.888672
917,0.000000,0.000000,24.472656,23.060547
918,0.000000,0.000000,24.207031,23.406250
919,0.000000,0.000000,24.255859,23.035156
920,0.000000,0.000000,23.677734,22.761719
921,0.000000,0.000000,24.052734,22.462891
922,0.000000,0.000000,23.912109,23.486328
923,0.000000,0.000000,25.335938,23.300781
924,0.000000,0.000000,26.539063,23.181641
925,0.000000,0.000000,25.177734,23.222656
926,0.000000,0.000000,29.062500,27.269531
927,0.000000,0.000000,30.410156,31.107422
928,0.000000,0.000000,32.765625,27.658203
929,0.000000,0.000000,33.042969,30.419922
930,0.000000,0.000000,30.310547,29.861328
931,0.000000,0.000000,29.552734,26.582031
932,0.000000,0.000000,25.349609,23.435547
933,0.000000,0.000000,25.554688,23.433594
934,0.000000,0.000000,24.523438,23.244141
935,0.000000,0.000000,24.677734,23.164063
936,0.000000,0.000000,24.353516,23.695313
937,0.000000,0.000000,26.138672,23.898438
938,0.000000,0.000000,25.015625,23.619141
939,0.000000,0.000000,27.990234,28.447266
940,0.000000,0.000000,28.783203,35.015625
941,0.000000,0.000000,36.083984,32.962891
942,0.000000,0.000000,33.667969,30.587891
943,0.000000,0.000000,30.298828,31.976563
944,0.000000,0.000000,33.312500,28.060547
945,0.000000,0.000000,30.398438,26.810547
946,0.000000,0.000000,26.812500,24.976563
947,0.000000,0.000000,29.896484,25.949219
948,0.000000,0.000000,26.587891,24.488281
949,0.000000,0.000000,26.457031,25.150391
950,0.000000,0.000000,26.046875,25.158203
951,0.000000,0.000000,26.673828,25.281250
952,0.000000,0.000000,27.115234,26.001953
953,0.000000,0.000000,26.853516,25.960938
954,0.000000,0.000000,27.576172,26.294922
955,0.000000,0.000000,28.482422,25.587891
956,0.000000,0.000000,26.802734,25.376953
957,0.000000,0.000000,27.039063,25.468750
958,0.000000,0.000000,27.068359,25.441406
959,0.000000,0.000000,27.722656,25.429688
960,0.000000,0.000000,27.621094,24.958984
961,0.000000,0.000000,27.339844,25.398438
962,0.000000,0.000000,31.291016,28.126953
963,0.000000,0.000000,33.246094,27.947266
964,0.000000,0.000000,33.490234,32.921875
965,0.000000,0.000000,37.839844,36.958984
966,0.000000,0.000000,32.351563,30.654297
967,0.000000,0.000000,32.611328,32.800781
968,0.000000,0.000000,34.203125,32.591797
969,0.000000,0.000000,33.001953,33.458984
970,0.000000,0.000000,30.117188,28.419922
971,0.000000,0.000000,31.917969,27.740234
972,0.000000,0.000000,28.529297,33.136719
973,0.000000,0.000000,36.958984,32.232422
974,0.000000,0.000000,33.791016,31.595703
975,0.000000,0.000000,35.861328,31.021484
976,0.000000,0.000000,32.296875,26.345703
977,0.000000,0.000000,29.935547,27.189453
978,0.000000,0.000000,29.708984,27.160156
979,0.000000,0.000000,29.623047,26.949219
980,0.000000,0.000000,30.628906,26.740234
981,0.000000,0.000000,29.712891,27.898438
982,0.000000,0.000000,30.136719,26.826172
983,0.000000,0.000000,29.847656,26.593750
984,0.000000,0.000000,28.246094,30.187500
985,0.000000,0.000000,34.386719,29.822266
986,0.000000,0.000000,29.365234,26.837891
987,0.000000,0.000000,28.814453,27.611328
988,0.000000,0.000000,29.048828,27.652344
989,0.000000,0.000000,29.667969,27.587891
990,0.000000,0.000000,29.460938,27.416016
991,0.000000,0.000000,30.099609,27.615234
992,0.000000,0.000000,30.767578,27.777344
993,0.000000,0.000000,30.687500,28.480469
994,0.000000,0.000000,30.136719,27.816406
995,0.000000,0.000000,30.699219,28.263672
996,0.000000,0.000000,33.929688,28.060547
997,0.000000,0.000000,31.496094,33.884766
998,0.000000,0.000000,33.996094,34.361328
999,0.000000,0.000000,36.109375,38.509766
