M,Only host,Only host + svm,svm + gpu,only gpu
631,0.000000,0.000000,28.519531,25.958984
632,0.000000,0.000000,26.917969,26.310547
633,0.000000,0.000000,26.246094,26.414063
634,0.000000,0.000000,28.449219,28.203125
635,0.000000,0.000000,27.183594,26.072266
636,0.000000,0.000000,26.646484,28.714844
637,0.000000,0.000000,29.873047,26.673828
638,0.000000,0.000000,26.857422,27.068359
639,0.000000,0.000000,27.753906,28.378906
640,0.000000,0.000000,29.468750,30.250000
641,0.000000,0.000000,29.212891,27.066406
642,0.000000,0.000000,29.857422,28.207031
643,0.000000,0.000000,27.859375,28.343750
644,0.000000,0.000000,29.152344,29.099609
645,0.000000,0.000000,40.923828,44.935547
646,0.000000,0.000000,40.507813,28.771484
647,0.000000,0.000000,29.878906,31.408203
648,0.000000,0.000000,41.550781,41.433594
649,0.000000,0.000000,30.693359,39.392578
650,0.000000,0.000000,35.632813,36.316406
651,0.000000,0.000000,30.724609,29.878906
652,0.000000,0.000000,46.228516,35.978516
653,0.000000,0.000000,29.308594,29.699219
654,0.000000,0.000000,29.240234,30.765625
655,0.000000,0.000000,28.757813,29.562500
656,0.000000,0.000000,30.335938,30.847656
657,0.000000,0.000000,31.242188,33.937500
658,0.000000,0.000000,42.210938,35.896484
659,0.000000,0.000000,39.427734,31.982422
660,0.000000,0.000000,36.896484,39.035156
661,0.000000,0.000000,43.724609,39.453125
662,0.000000,0.000000,38.923828,32.980469
663,0.000000,0.000000,30.103516,37.751953
664,0.000000,0.000000,51.746094,53.851563
665,0.000000,0.000000,40.925781,32.332031
666,0.000000,0.000000,32.937500,35.390625
667,0.000000,0.000000,32.962891,31.578125
668,0.000000,0.000000,33.273438,35.882813
669,0.000000,0.000000,35.945313,30.953125
670,0.000000,0.000000,37.750000,40.826172
671,0.000000,0.000000,41.566406,36.849609
672,0.000000,0.000000,44.976563,39.068359
673,0.000000,0.000000,33.814453,32.328125
674,0.000000,0.000000,35.140625,34.087891
675,0.000000,0.000000,32.599609,32.519531
676,0.000000,0.000000,44.792969,47.960938
677,0.000000,0.000000,34.376953,39.818359
678,0.000000,0.000000,37.019531,33.537109
679,0.000000,0.000000,32.050781,31.875000
680,0.000000,0.000000,40.117188,38.480469
681,0.000000,0.000000,36.152344,32.695313
682,0.000000,0.000000,38.251953,34.523438
683,0.000000,0.000000,35.970703,33.496094
684,0.000000,0.000000,36.318359,35.589844
685,0.000000,0.000000,33.550781,44.666016
686,0.000000,0.000000,42.681641,46.035156
687,0.000000,0.000000,37.365234,39.556641
688,0.000000,0.000000,46.304688,51.626953
689,0.000000,0.000000,42.703125,37.121094
690,0.000000,0.000000,36.123047,34.064453
691,0.000000,0.000000,33.583984,33.800781
692,0.000000,0.000000,35.947266,37.080078
693,0.000000,0.000000,34.408203,47.046875
694,0.000000,0.000000,37.640625,39.226563
695,0.000000,0.000000,42.171875,36.347656
696,0.000000,0.000000,41.880859,41.931641
697,0.000000,0.000000,35.953125,34.070313
698,0.000000,0.000000,39.089844,35.185547
699,0.000000,0.000000,36.611328,53.814453
700,0.000000,0.000000,52.894531,40.414063
701,0.000000,0.000000,36.814453,35.337891
702,0.000000,0.000000,36.810547,36.429688
703,0.000000,0.000000,52.957031,44.177734
704,0.000000,0.000000,46.958984,46.058594
705,0.000000,0.000000,43.093750,37.494141
706,0.000000,0.000000,37.300781,37.296875
707,0.000000,0.000000,36.496094,38.222656
708,0.000000,0.000000,53.371094,38.701172
709,0.000000,0.000000,44.554688,37.945313
710,0.000000,0.000000,37.505859,37.248047
711,0.000000,0.000000,36.593750,39.064453
712,0.000000,0.000000,41.363281,47.353516
713,0.000000,0.000000,51.564453,51.345703
714,0.000000,0.000000,39.306641,38.769531
715,0.000000,0.000000,38.058594,39.736328
716,0.000000,0.000000,55.693359,54.435547
717,0.000000,0.000000,45.296875,39.591797
718,0.000000,0.000000,38.429688,45.035156
719,0.000000,0.000000,40.988281,45.769531
720,0.000000,0.000000,44.828125,44.187500
721,0.000000,0.000000,42.609375,38.884766
722,0.000000,0.000000,39.970703,38.507813
723,0.000000,0.000000,39.078125,38.914063
724,0.000000,0.000000,51.503906,46.250000
725,0.000000,0.000000,44.970703,55.056641
726,0.000000,0.000000,68.464844,55.232422
727,0.000000,0.000000,40.197266,43.587891
728,0.000000,0.000000,48.671875,48.613281
729,0.000000,0.000000,43.048828,39.517578
730,0.000000,0.000000,41.474609,40.474609
731,0.000000,0.000000,40.251953,39.437500
732,0.000000,0.000000,42.253906,42.746094
733,0.000000,0.000000,48.554688,46.048828
734,0.000000,0.000000,43.757813,43.884766
735,0.000000,0.000000,41.000000,39.765625
736,0.000000,0.000000,44.005859,45.529297
737,0.000000,0.000000,45.578125,52.337891
738,0.000000,0.000000,57.957031,49.484375
739,0.000000,0.000000,41.556641,45.462891
740,0.000000,0.000000,44.914063,42.236328
741,0.000000,0.000000,40.968750,40.933594
742,0.000000,0.000000,45.091797,46.326172
743,0.000000,0.000000,43.099609,42.830078
744,0.000000,0.000000,47.136719,48.859375
745,0.000000,0.000000,42.861328,42.132813
746,0.000000,0.000000,44.011719,44.492188
747,0.000000,0.000000,43.054688,42.687500
748,0.000000,0.000000,45.417969,44.302734
749,0.000000,0.000000,42.384766,57.302734
750,0.000000,0.000000,63.599609,53.398438
751,0.000000,0.000000,46.304688,42.076172
752,0.000000,0.000000,46.273438,48.361328
753,0.000000,0.000000,49.835938,48.167969
754,0.000000,0.000000,47.101563,46.119141
755,0.000000,0.000000,44.271484,46.216797
756,0.000000,0.000000,52.113281,47.916016
757,0.000000,0.000000,45.048828,50.941406
758,0.000000,0.000000,46.935547,49.419922
759,0.000000,0.000000,46.677734,48.914063
760,0.000000,0.000000,50.689453,49.230469
761,0.000000,0.000000,46.460938,45.427734
762,0.000000,0.000000,48.675781,48.507813
763,0.000000,0.000000,65.021484,58.673828
764,0.000000,0.000000,63.476563,57.298828
765,0.000000,0.000000,53.427734,55.611328
766,0.000000,0.000000,65.214844,65.412109
767,0.000000,0.000000,60.705078,52.427734
768,0.000000,0.000000,64.576172,64.326172
769,0.000000,0.000000,56.417969,50.976563
770,0.000000,0.000000,57.392578,52.619141
771,0.000000,0.000000,54.253906,52.486328
772,0.000000,0.000000,56.921875,55.181641
773,0.000000,0.000000,52.189453,46.437500
774,0.000000,0.000000,48.654297,49.335938
775,0.000000,0.000000,47.833984,48.152344
776,0.000000,0.000000,53.689453,52.900391
777,0.000000,0.000000,51.263672,48.142578
778,0.000000,0.000000,49.179688,50.507813
779,0.000000,0.000000,48.248047,48.175781
780,0.000000,0.000000,49.119141,49.140625
781,0.000000,0.000000,48.716797,48.488281
782,0.000000,0.000000,50.384766,49.884766
783,0.000000,0.000000,49.683594,48.750000
784,0.000000,0.000000,57.724609,51.607422
785,0.000000,0.000000,49.074219,49.250000
786,0.000000,0.000000,49.781250,50.119141
787,0.000000,0.000000,49.328125,49.248047
788,0.000000,0.000000,52.359375,50.841797
789,0.000000,0.000000,49.738281,49.595703
790,0.000000,0.000000,51.949219,51.195313
791,0.000000,0.000000,51.197266,50.402344
792,0.000000,0.000000,55.224609,53.615234
793,0.000000,0.000000,50.566406,50.308594
794,0.000000,0.000000,53.148438,52.443359
795,0.000000,0.000000,51.417969,50.806641
796,0.000000,0.000000,53.398438,51.582031
797,0.000000,0.000000,51.359375,51.888672
798,0.000000,0.000000,54.398438,52.535156
799,0.000000,0.000000,51.623047,51.310547
800,0.000000,0.000000,57.054688,55.070313
801,0.000000,0.000000,52.197266,51.464844
802,0.000000,0.000000,54.160156,53.515625
803,0.000000,0.000000,53.222656,52.158203
804,0.000000,0.000000,62.019531,56.380859
805,0.000000,0.000000,52.970703,52.818359
806,0.000000,0.000000,55.099609,54.136719
807,0.000000,0.000000,54.326172,52.974609
808,0.000000,0.000000,57.779297,57.583984
809,0.000000,0.000000,55.111328,53.095703
810,0.000000,0.000000,55.564453,55.962891
811,0.000000,0.000000,57.480469,53.349609
812,0.000000,0.000000,56.507813,55.876953
813,0.000000,0.000000,54.888672,54.275391
814,0.000000,0.000000,57.306641,55.791016
815,0.000000,0.000000,54.587891,54.603516
816,0.000000,0.000000,60.855469,60.156250
817,0.000000,0.000000,58.136719,53.968750
818,0.000000,0.000000,57.046875,56.244141
819,0.000000,0.000000,55.373047,55.091797
820,0.000000,0.000000,59.025391,56.925781
821,0.000000,0.000000,56.119141,55.904297
822,0.000000,0.000000,58.771484,57.203125
823,0.000000,0.000000,56.548828,56.117188
824,0.000000,0.000000,65.517578,59.222656
825,0.000000,0.000000,56.787109,56.980469
826,0.000000,0.000000,58.410156,58.218750
827,0.000000,0.000000,57.181641,57.560547
828,0.000000,0.000000,60.175781,58.902344
829,0.000000,0.000000,57.855469,57.804688
830,0.000000,0.000000,59.861328,58.615234
831,0.000000,0.000000,58.515625,57.863281
832,0.000000,0.000000,64.251953,61.556641
833,0.000000,0.000000,57.837891,57.949219
834,0.000000,0.000000,59.298828,59.812500
835,0.000000,0.000000,59.173828,58.041016
836,0.000000,0.000000,60.929688,60.439453
837,0.000000,0.000000,58.833984,58.693359
838,0.000000,0.000000,60.068359,59.566406
839,0.000000,0.000000,59.583984,58.802734
840,0.000000,0.000000,67.316406,64.912109
841,0.000000,0.000000,60.830078,59.240234
842,0.000000,0.000000,59.869141,60.244141
843,0.000000,0.000000,60.876953,59.742188
844,0.000000,0.000000,63.324219,61.929688
845,0.000000,0.000000,61.195313,60.246094
846,0.000000,0.000000,62.158203,60.919922
847,0.000000,0.000000,60.783203,59.392578
848,0.000000,0.000000,66.121094,64.289063
849,0.000000,0.000000,61.087891,61.166016
850,0.000000,0.000000,62.798828,62.111328
851,0.000000,0.000000,62.216797,61.298828
852,0.000000,0.000000,64.460938,63.839844
853,0.000000,0.000000,62.587891,61.806641
854,0.000000,0.000000,63.298828,67.005859
855,0.000000,0.000000,62.363281,62.564453
856,0.000000,0.000000,68.228516,66.890625
857,0.000000,0.000000,62.808594,63.134766
858,0.000000,0.000000,66.802734,63.068359
859,0.000000,0.000000,63.845703,63.361328
860,0.000000,0.000000,65.339844,64.966797
861,0.000000,0.000000,64.310547,63.892578
862,0.000000,0.000000,65.531250,65.542969
863,0.000000,0.000000,64.091797,64.144531
864,0.000000,0.000000,71.074219,69.849609
865,0.000000,0.000000,64.994141,64.404297
866,0.000000,0.000000,65.593750,65.607422
867,0.000000,0.000000,65.261719,67.986328
868,0.000000,0.000000,66.339844,66.960938
869,0.000000,0.000000,65.601563,65.250000
870,0.000000,0.000000,67.720703,66.738281
871,0.000000,0.000000,65.513672,66.919922
872,0.000000,0.000000,70.716797,70.630859
873,0.000000,0.000000,66.199219,65.859375
874,0.000000,0.000000,67.173828,67.003906
875,0.000000,0.000000,67.734375,66.195313
876,0.000000,0.000000,69.033203,67.648438
877,0.000000,0.000000,67.214844,67.166016
878,0.000000,0.000000,68.785156,68.431641
879,0.000000,0.000000,67.949219,67.476563
880,0.000000,0.000000,72.083984,72.263672
881,0.000000,0.000000,67.582031,68.080078
882,0.000000,0.000000,70.119141,69.888672
883,0.000000,0.000000,68.304688,69.966797
884,0.000000,0.000000,73.121094,73.873047
885,0.000000,0.000000,69.466797,67.744141
886,0.000000,0.000000,71.492188,72.035156
887,0.000000,0.000000,68.439453,69.955078
888,0.000000,0.000000,74.060547,74.410156
889,0.000000,0.000000,70.248047,71.134766
890,0.000000,0.000000,75.505859,72.958984
891,0.000000,0.000000,72.925781,72.056641
892,0.000000,0.000000,74.630859,75.666016
893,0.000000,0.000000,72.894531,73.453125
894,0.000000,0.000000,78.451172,77.933594
895,0.000000,0.000000,74.318359,75.845703
896,0.000000,0.000000,83.216797,85.703125
897,0.000000,0.000000,74.847656,74.156250
898,0.000000,0.000000,81.033203,83.468750
899,0.000000,0.000000,76.388672,72.845703
900,0.000000,0.000000,78.335938,76.646484
901,0.000000,0.000000,74.193359,74.867188
902,0.000000,0.000000,80.621094,78.343750
903,0.000000,0.000000,75.304688,74.058594
904,0.000000,0.000000,80.421875,79.064453
905,0.000000,0.000000,74.472656,75.275391
906,0.000000,0.000000,79.455078,79.701172
907,0.000000,0.000000,75.349609,75.992188
908,0.000000,0.000000,79.062500,77.382813
909,0.000000,0.000000,75.375000,77.011719
910,0.000000,0.000000,81.064453,81.275391
911,0.000000,0.000000,75.298828,76.423828
912,0.000000,0.000000,82.263672,78.970703
913,0.000000,0.000000,78.648438,75.003906
914,0.000000,0.000000,79.441406,79.093750
915,0.000000,0.000000,76.576172,82.162109
916,0.000000,0.000000,79.576172,78.849609
917,0.000000,0.000000,77.292969,78.007813
918,0.000000,0.000000,80.601563,82.152344
919,0.000000,0.000000,77.724609,78.386719
920,0.000000,0.000000,84.570313,81.037109
921,0.000000,0.000000,77.781250,78.107422
922,0.000000,0.000000,81.158203,81.966797
923,0.000000,0.000000,78.056641,79.906250
924,0.000000,0.000000,83.736328,83.392578
925,0.000000,0.000000,78.537109,80.080078
926,0.000000,0.000000,82.037109,83.423828
927,0.000000,0.000000,79.416016,80.570313
928,0.000000,0.000000,85.427734,86.994141
929,0.000000,0.000000,81.250000,80.230469
930,0.000000,0.000000,82.330078,84.046875
931,0.000000,0.000000,80.699219,81.636719
932,0.000000,0.000000,83.363281,81.271484
933,0.000000,0.000000,79.238281,81.625000
934,0.000000,0.000000,83.437500,84.529297
935,0.000000,0.000000,81.087891,83.226563
936,0.000000,0.000000,86.546875,87.839844
937,0.000000,0.000000,86.419922,83.123047
938,0.000000,0.000000,84.152344,86.105469
939,0.000000,0.000000,81.541016,83.109375
940,0.000000,0.000000,85.126953,86.007813
941,0.000000,0.000000,82.007813,84.478516
942,0.000000,0.000000,85.275391,86.845703
943,0.000000,0.000000,82.742188,84.400391
944,0.000000,0.000000,88.832031,88.083984
945,0.000000,0.000000,83.279297,84.765625
946,0.000000,0.000000,85.847656,88.300781
947,0.000000,0.000000,84.054688,85.378906
948,0.000000,0.000000,87.066406,87.568359
949,0.000000,0.000000,84.849609,87.898438
950,0.000000,0.000000,87.453125,86.343750
951,0.000000,0.000000,84.761719,85.748047
952,0.000000,0.000000,91.335938,94.082031
953,0.000000,0.000000,85.423828,86.990234
954,0.000000,0.000000,88.564453,89.603516
955,0.000000,0.000000,86.125000,85.193359
956,0.000000,0.000000,91.568359,90.425781
957,0.000000,0.000000,86.982422,86.689453
958,0.000000,0.000000,89.226563,89.269531
959,0.000000,0.000000,87.638672,88.615234
960,0.000000,0.000000,94.789063,96.132813
961,0.000000,0.000000,87.410156,88.591797
962,0.000000,0.000000,89.501953,93.025391
963,0.000000,0.000000,89.720703,88.667969
964,0.000000,0.000000,93.378906,338.007813
965,0.000000,0.000000,136.591797,125.402344
966,0.000000,0.000000,122.109375,94.089844
967,0.000000,0.000000,94.789063,91.523438
968,0.000000,0.000000,94.107422,94.109375
969,0.000000,0.000000,89.562500,94.609375
970,0.000000,0.000000,92.638672,92.677734
971,0.000000,0.000000,90.585938,91.414063
972,0.000000,0.000000,93.634766,94.101563
973,0.000000,0.000000,91.328125,91.818359
974,0.000000,0.000000,94.867188,95.009766
975,0.000000,0.000000,91.650391,92.964844
976,0.000000,0.000000,95.498047,97.638672
977,0.000000,0.000000,92.863281,93.556641
978,0.000000,0.000000,95.970703,95.904297
979,0.000000,0.000000,94.953125,91.921875
980,0.000000,0.000000,95.160156,96.175781
981,0.000000,0.000000,93.291016,94.294922
982,0.000000,0.000000,96.898438,96.208984
983,0.000000,0.000000,92.902344,96.894531
984,0.000000,0.000000,98.140625,102.306641
985,0.000000,0.000000,93.734375,94.595703
986,0.000000,0.000000,96.390625,97.191406
987,0.000000,0.000000,94.425781,95.027344
988,0.000000,0.000000,96.476563,97.320313
989,0.000000,0.000000,95.298828,98.537109
990,0.000000,0.000000,97.441406,97.589844
991,0.000000,0.000000,95.537109,96.669922
992,0.000000,0.000000,100.570313,103.111328
993,0.000000,0.000000,96.154297,96.853516
994,0.000000,0.000000,98.517578,99.593750
995,0.000000,0.000000,96.603516,96.724609
996,0.000000,0.000000,99.244141,100.160156
997,0.000000,0.000000,96.546875,97.136719
998,0.000000,0.000000,100.171875,104.441406
999,0.000000,0.000000,97.558594,98.105469
